방이름,보증금,월세,전세,방 수,욕실 수,주소,평 수,관리비,주차 여부,층,총 층,전세여부,월세여부,부동산 이름,부동산 전화번호,복층 여부,사용승인일,내부시설,기타시설,방향_동,방향_서,방향_남,방향_북,건축물 용도_공동주택,건축물 용도_그 밖에 토지의 정착물,건축물 용도_단독주택,건축물 용도_미등기건물,건축물 용도_숙박시설,건축물 용도_업무시설,건축물 용도_제1종 근린생활시설,건축물 용도_제2종 근린생활시설,주소좌표,대형마트,편의점,지하철역
다가구 12층,3000,120,0,1,1,서울시 서초구 방배동 896-12,8.03,7.0,0,2,4,0,1,퍼스트공인중개사사무소,"02-522-1357,010-5550-8184",0,2021,"신발장, 냉장고, 세탁기, 샤워부스, 싱크대, 인덕션레인지, 천장에어컨, ","비디오폰, 현관보안, 엘리베이터, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.995549656552', '37.4873448797481']",373.0,77.0,175.0
다가구2층,1000,55,0,1,1,서울시 서초구 방배동 905-15,6.95,5.0,0,1,5,0,1,아트공인중개사사무소,"02-525-3335,010-4566-8337",0,1997,"침대, 붙박이장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, 베란다, ",0.5,0.0,0.0,0.5,0,0,0,0,0,0,0,1,"['126.996429353883', '37.4847901908014']",86.0,163.0,383.0
스튜디오빌 1동4층,13000,83,0,2,1,서울시 서초구 방배동 829-36,12.03,5.0,1,2,5,0,1,박사공인중개사사무소,"02-536-6620,010-8211-7848",0,2014,"가스레인지, 신발장, 싱크대, 벽걸이에어컨, ","현관보안, CCTV, ",0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['126.987427628088', '37.4883681099963']",374.0,106.0,492.0
빌라2층,2,20,0,1,1,서울시 서초구 방배동 914-21,6.04,4.0,1,4,5,0,1,스마트공인중개사사무소,"02-598-8924,010-7172-6002",0,2018,"냉장고, 붙박이장, 샤워부스, 세탁기, 신발장, 싱크대, 옷장, 인덕션레인지, 전자레인지, 침대, 벽걸이에어컨, ","비디오폰, 인터폰, 현관보안, CCTV, 무인택배함, 베란다, 엘리베이터, 테라스, 화재경보기, ",0.0,0.5,0.0,0.5,1,0,0,0,0,0,0,0,"['126.994799373417', '37.4816870563773']",276.0,44.0,244.0
빌라 여이레하우스2층,3000,120,0,1,1,서울시 서초구 방배동 896-12,9.37,7.0,0,2,4,0,1,"아이엠공인중개사사무소
","02-6242-0303,010-9272-4494",0,2021,"붙박이장, 식탁, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 천장에어컨, ","CCTV, 현관보안, 엘리베이터, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.995549656552', '37.4873448797481']",373.0,77.0,175.0
빌라 여이레하우스2층,3000,120,0,2,1,서울시 서초구 방배동 750-8,13.5,17.0,1,9,1,0,1,"카카오공인중개사사무소
","02-555-8500,010-6564-6786",0,2018,"샤워부스, 세탁기, 신발장, 싱크대, 인덕션레인지, 천장에어컨, ","인터폰, 카드키, 현관보안, 엘리베이터, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.985819466894', '37.4982024209115']",163.0,48.0,387.0
빌라9층,5000,113,0,2,1,서울시 서초구 방배동 825-4,8.99,10.0,1,3,5,0,1,대한공인중개사사무소,"02-534-4446,010-7353-4573",0,2019,"CCTV, ",none,0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.984779820666', '37.490589683614']",400.0,65.0,478.0
다가구2층,5000,100,0,2,1,서울시 서초구 방배동 954-10,14.97,5.0,1,2,4,0,1,가은공인중개사사무소,010-4448-2527,0,2003,"싱크대, 신발장, 가스레인지, ","현관보안, 베란다, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.985856835814', '37.4841425642498']",446.0,105.0,390.0
일반원룸,2,5,0,1,1,서울시 서초구 방배동 914-21,6.04,15.0,1,4,5,0,1,OK공인중개사무소,"02-525-8525,010-7433-3847",0,2018,"냉장고, 세탁기, 신발장, 싱크대, 옷장, 인덕션레인지, 침대, 벽걸이에어컨, ","현관보안, 베란다, 엘리베이터, 테라스, ",0.5,0.0,0.0,0.5,1,0,0,0,0,0,0,0,"['126.994799373417', '37.4816870563773']",276.0,44.0,244.0
빌라 네버랜드고층,2000,105,0,2,1,서울시 서초구 방배동 920-20,13.99,5.0,1,3,3,0,1,박사공인중개사사무소,"02-536-6620,010-8211-7848",0,1994,"신발장, 싱크대, ","베란다, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.993354360406', '37.4825954711655']",301.0,92.0,392.0
빌라 네버랜드고층,2000,105,0,1,1,서울시 서초구 방배동 750-8,7.52,17.0,1,9,1,0,1,"카카오공인중개사사무소
","02-555-8500,010-6564-6786",0,2018,"냉장고, 붙박이장, 세탁기, 신발장, 싱크대, 인덕션레인지, 천장에어컨, ","비디오폰, 카드키, 현관보안, CCTV, 엘리베이터, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.985819466894', '37.4982024209115']",163.0,48.0,387.0
빌라 스튜디오빌9층,1000,85,0,2,1,서울시 서초구 방배동 782-32,14.99,3.0,0,4,5,0,1,박사공인중개사사무소,"02-536-6620,010-8211-7848",0,2002,"신발장, 싱크대, ","베란다, ",0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,"['126.983644115063', '37.4930723477401']",152.0,128.0,707.0
빌라 서초빌딩4층,1000,85,0,2,1,서울시 서초구 방배동 856-5,13.31,3.0,0,1,3,0,1,가치중심부동산중개사무소,"02-523-6878,010-9047-6878",0,1996,"CCTV, 베란다, ",none,0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.989428674318', '37.4883001897926']",349.0,58.0,375.0
다가구,5000,85,0,2,1,서울시 서초구 방배동 876-29,12.1,5.0,1,2,4,0,1,(주)매경부동산중개법인,"02-535-3894,010-8998-6424",0,1997,"베란다, ",none,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,"['126.994432308871', '37.4886607545006']",538.0,85.0,133.0
다가구,5000,80,0,1,1,서울시 서초구 방배동 455-16,10.6,8.0,0,4,4,0,1,롯데캐슬방배공인중개사사무소,"02-525-8981,010-5051-3255",0,2018,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.983092010638', '37.4807601743098']",466.0,80.0,372.0
빌라,7000,48,0,1,1,서울시 서초구 방배동 983-24,6.21,8.0,0,2,5,0,1,태인공인중개사사무소,"02-592-4989,010-3847-7583",0,2013,"사설경비, 현관보안, ",none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.999680832327', '37.4801832061111']",357.0,63.0,235.0
빌라2층,2000,110,0,2,1,서울시 서초구 방배동 789-39,8.89,10.0,0,2,5,0,1,태인공인중개사사무소,"02-592-4989,010-3847-7583",0,2016,none,none,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.985626068133', '37.4912270722147']",315.0,37.0,576.0
빌라2층,2000,110,0,2,1,서울시 서초구 방배동 789-39,8.89,10.0,0,2,5,0,1,가치중심부동산중개사무소,"02-523-6878,010-9047-6878",0,2016,none,none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.985626068133', '37.4912270722147']",315.0,37.0,576.0
자현유하우스 101동6층,3000,184,0,2,1,서울시 서초구 방배동 918-9,11.19,15.0,0,5,5,0,1,가치중심부동산중개사무소,"02-523-6878,010-9047-6878",0,2018,"냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","엘리베이터, ",0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.993779489629', '37.4811001799425']",385.0,103.0,335.0
스튜디오빌 1동4층,2000,100,0,1,1,서울시 서초구 방배동 903-4,7.53,6.0,1,3,5,0,1,박사공인중개사사무소,"02-536-6620,010-8211-7848",0,2011,"냉장고, 붙박이장, 샤워부스, 세탁기, 신발장, 싱크대, 벽걸이에어컨, ","현관보안, 베란다, ",0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.996914246202', '37.4860234145985']",229.0,28.0,344.0
일반원룸 서래빌리지3층,5000,57,0,2,1,서울시 서초구 방배동 829-36,12.03,5.0,1,2,5,0,1,"부동산데일리공인중개사사무소(주)
","02-586-7300,010-3895-0895",0,2014,none,none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.987427628088', '37.4883681099963']",374.0,106.0,492.0
빌라2층,5000,115,0,2,1,서울시 서초구 방배동 856-5,14.78,3.0,0,1,3,0,1,퍼스트공인중개사사무소,"02-522-1357,010-5550-8184",0,1996,"싱크대, ","현관보안, 베란다, ",0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.989428674318', '37.4883001897926']",349.0,58.0,375.0
다가구1층,1,60,0,1,1,서울시 서초구 방배동 983-24,6.21,8.0,0,4,5,0,1,우리별부동산공인중개사사무소,"02-584-8383,010-4239-2202",0,2013,"냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","사설경비, 현관보안, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.999680832327', '37.4801832061111']",357.0,63.0,235.0
일반원룸4층,8000,45,0,2,1,서울시 서초구 방배동 789-39,8.89,10.0,0,2,5,0,1,우리별부동산공인중개사사무소,"02-584-8383,010-4239-2202",0,2016,"싱크대, 벽걸이에어컨, ","엘리베이터, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.985626068133', '37.4912270722147']",315.0,37.0,576.0
빌라2층,2000,110,0,1,1,서울시 서초구 방배동 913-5,6.3,6.0,1,2,5,0,1,기쁨부동산공인중개사사무소,"02-3487-8949,010-6290-4057",0,2018,"신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 천장에어컨, ","현관보안, 엘리베이터, 무인택배함, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.994963624555', '37.4821037801059']",232.0,70.0,240.0
빌라중층,2,30,0,2,1,서울시 서초구 방배동 829-36,12.03,5.0,1,2,5,0,1,"부동산데일리공인중개사사무소(주)
","02-586-7300,010-3895-0895",0,2014,none,none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.987427628088', '37.4883681099963']",374.0,106.0,492.0
스튜디오빌(주상복합) 1동고층,25700,90,0,2,1,서울시 서초구 방배동 825-4,8.99,10.0,1,3,5,0,1,우리별부동산공인중개사사무소,"02-584-8383,010-4239-2202",0,2019,"붙박이장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","인터폰, 카드키, 현관보안, 엘리베이터, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.984779820666', '37.490589683614']",400.0,65.0,478.0
빌라3층,5000,113,0,1,1,서울시 서초구 방배동 856-37,5.08,6.0,1,4,5,0,1,(주)매경부동산중개법인,"02-535-3894,010-8998-6424",0,2017,"냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.989851314938', '37.4884661024074']",335.0,82.0,343.0
일반원룸,1000,65,0,1,1,서울시 서초구 방배동 856-37,5.08,6.0,1,4,5,0,1,(주)매경부동산중개법인,"02-535-3894,010-8998-6424",0,2017,"냉장고, 세탁기, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 인터폰, ",0.0,0.5,0.5,0.0,1,0,0,0,0,0,0,0,"['126.989851314938', '37.4884661024074']",335.0,82.0,343.0
다가구2층,3000,120,0,1,1,서울시 서초구 방배동 896-12,9.56,7.0,0,2,4,0,1,한신탑공인중개사사무소,"010-3003-7950,010-3003-7950",0,2021,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.995549656552', '37.4873448797481']",373.0,77.0,175.0
빌라2층,2000,110,0,2,1,서울시 서초구 방배동 789-39,8.89,10.0,0,2,5,0,1,스마트공인중개사사무소,"02-598-8924,010-7172-6002",0,2016,"가스레인지, 신발장, 싱크대, 벽걸이에어컨, ","비디오폰, 인터폰, 현관보안, CCTV, 무인택배함, 베란다, 엘리베이터, 화재경보기, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.985626068133', '37.4912270722147']",315.0,37.0,576.0
빌라2층,2000,110,0,1,1,서울시 서초구 방배동 856-37,5.08,6.0,1,4,4,0,1,아크로부동산중개사무소,"02-595-1155,010-3344-5957",0,2017,"책상, 옷장, 신발장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ","인터폰, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.989851314938', '37.4884661024074']",335.0,82.0,343.0
기타1층,1000,100,0,2,1,서울시 서초구 방배동 462-9,12.1,4.0,0,1,2,0,1,세종공인중개사사무소,"02-585-0014,010-2296-8484",0,1978,"책상, 옷장, 냉장고, 세탁기, 싱크대, 인덕션레인지, 벽걸이에어컨, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.985664399876', '37.4799900615225']",662.0,143.0,440.0
기타1층,1000,100,0,1,1,서울시 서초구 방배동 436-26,6.0,5.0,1,1,4,0,1,"양지공인중개사사무소
","02-587-8945,010-2730-4127",0,2014,none,none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.984459280726', '37.4817166028937']",449.0,78.0,466.0
다가구 서초빌딩4층,1000,85,0,2,1,서울시 서초구 방배동 782-32,10.01,3.0,0,4,5,0,1,퍼스트공인중개사사무소,"02-522-1357,010-5550-8184",0,2002,"싱크대, ","현관보안, 베란다, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.983644115063', '37.4930723477401']",152.0,128.0,707.0
다가구 서초빌딩4층,1000,85,0,2,1,서울시 서초구 방배동 814-28,10.58,10.0,1,3,4,0,1,"부동산데일리공인중개사사무소(주)
","02-586-7300,010-3895-0895",0,2017,none,none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.989010048059', '37.4916180221888']",25.0,107.0,598.0
빌라3층,5000,120,0,2,1,서울시 서초구 방배동 876-29,12.7,4.0,1,2,4,0,1,경제공인중개사사무소,"02-595-9533,010-6415-8554",0,1997,"싱크대, ","베란다, ",1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.994432308871', '37.4886607545006']",538.0,85.0,133.0
빌라2층,2000,110,0,2,1,서울시 서초구 방배동 789-41,8.89,10.0,0,2,5,0,1,박사공인중개사사무소,"02-536-6620,010-8211-7848",0,2016,"가스레인지, 신발장, 싱크대, 벽걸이에어컨, ","비디오폰, 현관보안, CCTV, 무인택배함, 엘리베이터, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.985678559025', '37.4911042712714']",312.0,33.0,567.0
빌라2층,2000,110,0,2,1,서울시 서초구 방배동 789-39,9.0,10.0,0,2,5,0,1,형제공인중개사사무소,"02-532-1658,010-4590-7876",0,2016,"가스레인지, 신발장, 싱크대, 벽걸이에어컨, ","인터폰, 현관보안, CCTV, 엘리베이터, 화재경보기, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.985626068133', '37.4912270722147']",315.0,37.0,576.0
일반원룸,1000,70,0,1,1,서울시 서초구 방배동 916-5,6.98,3.0,1,1,3,0,1,"원공인중개사사무소
","02-582-6789,010-3454-1669",0,1996,"사설경비, 현관보안, ",none,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.993826833935', '37.4814442777581']",355.0,88.0,329.0
일반원룸1층,2000,70,0,1,1,서울시 서초구 방배동 856-14,6.53,5.0,0,1,4,0,1,제이수공인중개사사무소,"02-535-2449,010-2753-1741",0,2013,"옷장, 식탁, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","비디오폰, 인터폰, CCTV, 현관보안, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.989695659725', '37.4881366804419']",369.0,87.0,349.0
일반원룸1층,2000,70,0,1,1,서울시 서초구 방배동 880-1,4.94,8.0,0,3,5,0,1,금정공인중개사사무소,"02-533-3988,010-7734-1457",0,1809,none,none,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.995626236621', '37.4887472113858']",526.0,83.0,216.0
빌라,5000,85,0,2,1,서울시 서초구 방배동 435-34,13.89,3.0,1,3,5,0,1,"행운부동산공인중개사사무소
","02-585-1866,010-6786-1866",0,2014,none,none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.985198255693', '37.481709760012']",498.0,13.0,504.0
방배아크로리버 104동고층,6500,48,0,1,1,서울시 서초구 방배동 935-8,8.66,10.0,1,4,5,0,1,태평양부동산중개 주식회사,"02-522-5880,010-3709-0965",0,2002,"냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","CCTV, 현관보안, 엘리베이터, 화재경보기, 베란다, ",0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.993305790751', '37.4858636966844']",330.0,76.0,200.0
일반원룸2층,1000,100,0,1,1,서울시 서초구 방배동 474-20,9.04,10.0,1,2,5,0,1,가은공인중개사사무소,010-4448-2527,0,2021,"냉장고, 세탁기, 싱크대, 신발장, 전자레인지, 건조기, 천장에어컨, ",none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.985483273868', '37.4770923931801']",566.0,121.0,339.0
일반원룸2층,3000,80,0,1,1,서울시 서초구 방배동,14.78,3.0,1,1,3,0,1,강남공인중개사사무소,"02-587-1700,010-3627-3987",0,1996,"CCTV, 베란다, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.994486969319', '37.483413014657']",170.0,75.0,347.0
빌라,5000,113,0,2,1,서울시 서초구 방배동 825-4,8.99,10.0,1,2,5,0,1,"원공인중개사사무소
","02-582-6789,010-3454-1669",0,2019,"CCTV, ",none,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.984779820666', '37.490589683614']",400.0,65.0,478.0
다가구,3000,100,0,2,1,서울시 서초구 방배동 459-16,9.7,2.0,0,2,2,0,1,꿀벌부동산공인중개사사무소,"070-4388-4982,010-4966-4982",0,1998,"신발장, 싱크대, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.98748076693', '37.4809446167851']",711.0,153.0,632.0
다가구B1층,2000,80,0,2,1,서울시 서초구 방배동 459-16,10.2,2.0,0,-1,2,0,1,꿀벌부동산공인중개사사무소,"070-4388-4982,010-4966-4982",0,1998,"신발장, 싱크대, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.98748076693', '37.4809446167851']",711.0,153.0,632.0
다가구B1층,2000,80,0,1,1,서울시 서초구 방배동,14.78,3.0,0,-1,3,0,1,강남공인중개사사무소,"02-587-1700,010-3627-3987",0,1996,"CCTV, 베란다, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.994486969319', '37.483413014657']",170.0,75.0,347.0
단독B1층,1,30,0,2,1,서울시 서초구 방배동,10.28,2.0,0,-1,5,0,1,프렌즈부동산공인중개사사무소,"02-878-7988,010-3234-1817",0,1997,"가스레인지, ","베란다, ",1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.994486969319', '37.483413014657']",170.0,75.0,347.0
단독B1층,1,30,0,1,1,서울시 서초구 방배동 908-20,6.99,5.0,1,-1,3,0,1,아크로부동산중개사무소,"02-595-1155,010-3344-5957",0,1809,"신발장, 냉장고, 세탁기, 벽걸이에어컨, ",none,0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.997752874724', '37.482278751895']",172.0,86.0,92.0
일반원룸B1층,1000,40,0,2,1,서울시 서초구 방배동 913-19,8.71,15.0,0,5,6,0,1,방림공인중개사사무소,"02-585-5767,010-8576-8245",0,2016,"사설경비, 엘리베이터, ",none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.995137935284', '37.4825955580234']",184.0,64.0,248.0
빌라 명정5층,1,60,0,1,1,서울시 서초구 방배동 905-15,8.69,4.0,1,1,3,0,1,강남공인중개사사무소,"02-587-1700,010-3627-3987",0,1997,"현관보안, 베란다, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.996429353883', '37.4847901908014']",86.0,163.0,383.0
다가구,1000,85,0,1,1,서울시 서초구 방배동 951-7,11.76,3.0,1,2,4,0,1,으뜸공인중개사사무소,"02-522-8255,010-8815-3219",0,2001,"붙박이장, 신발장, 세탁기, 싱크대, 가스레인지, 전자레인지, 벽걸이에어컨, ","사설경비, 베란다, ",0.0,0.5,0.5,0.0,0,0,1,0,0,0,0,0,"['126.985226091789', '37.4850390805955']",391.0,51.0,314.0
다가구,1000,85,0,1,1,서울시 서초구 방배동 951-7,9.58,3.0,1,4,4,0,1,J공인중개사사무소,"02-588-0049,010-5340-7828",0,2001,"가스레인지, 붙박이장, 세탁기, 신발장, 싱크대, 벽걸이에어컨, ","사설경비, 베란다, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.985226091789', '37.4850390805955']",391.0,51.0,314.0
일반원룸 서래빌리지3층,5000,58,0,1,1,서울시 서초구 방배동 903-4,7.53,5.0,1,3,5,0,1,"방배공인중개사사무소
","02-598-9446,010-8638-9412",0,2011,"옷장, 신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.996914246202', '37.4860234145985']",229.0,28.0,344.0
일반원룸 서래빌리지3층,5000,58,0,2,1,서울시 서초구 방배동 426-20,12.49,3.0,0,-1,2,0,1,방배디에이치부동산공인중개사사무소,"02-583-9997,010-4297-5475",0,1982,none,none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.983609755015', '37.4842011097519']",248.0,63.0,209.0
다가구B1층,2000,57,0,1,1,서울시 서초구 방배동 905-15,6.95,5.0,0,1,4,0,1,노엘부동산중개,"02-584-2918,010-9899-7782",0,1997,"가스레인지, 냉장고, 붙박이장, 샤워부스, 세탁기, 싱크대, 옷장, 침대, 벽걸이에어컨, ","현관보안, 베란다, ",0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,"['126.996429353883', '37.4847901908014']",86.0,163.0,383.0
다가구,1,123,0,2,1,서울시 서초구 방배동 918-9,11.99,15.0,0,5,5,0,1,J공인중개사사무소,"02-588-0049,010-5340-7828",0,2018,"냉장고, 세탁기, 신발장, 옷장, 인덕션레인지, 벽걸이에어컨, ","베란다, 엘리베이터, ",0.5,0.0,0.5,0.0,0,0,1,0,0,0,0,0,"['126.993779489629', '37.4811001799425']",385.0,103.0,335.0
다가구 다가구주택B1층,2000,60,0,2,1,서울시 서초구 방배동 858-6,11.49,2.0,0,-1,3,0,1,"덕일공인중개사사무소
","02-593-1135,010-9095-5374",0,1992,"CCTV, 베란다, ",none,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,"['126.988100168903', '37.4877305363252']",422.0,127.0,486.0
자현유하우스 101동저층,1,190,0,1,1,서울시 서초구 방배동 856-14,6.53,5.0,0,1,4,0,1,르호봇중개사사무소,"02-532-8833,010-2923-7793",0,2013,"옷장, 식탁, 신발장, 냉장고, 세탁기, 싱크대, ",none,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,"['126.989695659725', '37.4881366804419']",369.0,87.0,349.0
일반원룸,1000,45,0,1,1,서울시 서초구 방배동 892-23,9.36,3.0,1,-1,3,0,1,그랑그랑부동산중개,02-525-2788,0,1809,"사설경비, 베란다, ",none,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,"['126.998229525133', '37.4880366541478']",478.0,128.0,411.0
일반원룸3층,1000,60,0,1,1,서울시 서초구 방배동 927-3,7.99,5.0,0,3,3,0,1,"방배공인중개사사무소
","02-598-9446,010-8638-9412",0,1996,"신발장, 냉장고, 세탁기, 싱크대, 가스레인지, 벽걸이에어컨, ","사설경비, 베란다, ",1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.993461036183', '37.4845360695199']",253.0,95.0,346.0
일반원룸3층,1000,60,0,2,1,서울시 서초구 방배동 856-14,13.25,7.0,1,2,4,0,1,르호봇중개사사무소,"02-532-8833,010-2923-7793",0,2013,"신발장, 세탁기, 싱크대, 샤워부스, ",none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.989695659725', '37.4881366804419']",369.0,87.0,349.0
단독,2000,110,0,2,1,서울시 서초구 방배동,8.89,10.0,0,2,5,0,1,여기로부동산중개,"02-585-9077,010-4649-9077",0,2016,"냉장고, 세탁기, 싱크대, 인덕션레인지, ",none,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,"['126.994486969319', '37.483413014657']",170.0,75.0,347.0
빌라 대림하우스3층,5000,113,0,2,1,서울시 서초구 방배동 825-4,8.99,10.0,1,3,5,0,1,형제공인중개사사무소,"02-532-1658,010-4590-7876",0,2019,"냉장고, 붙박이장, 세탁기, 신발장, 싱크대, 인덕션레인지, 벽걸이에어컨, ","비디오폰, 현관보안, CCTV, 무인택배함, 베란다, 엘리베이터, 화재경보기, ",0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,"['126.984779820666', '37.490589683614']",400.0,65.0,478.0
